"city","sex","educ_level","job_type","happiness","age","seniority","sick_leave","sick_leave_b","work_hours","Cho_initial","Cho_final"
"Madrid","M",1,1,"6.1",44,22,20,1,32.8000912546305,1.15,1.28
"Madrid   ","m",1,1,"6",38,17,18,1,39.9001100932658,1.25,1.34
"madrid","M",1,1,"8",41,19,0,0,35.600105414781,1.15,1.26
"madrid","m",1,1,"7.2",41,22,0,0,40.7001161265982,1.15,1.24
"Madrid","M   ",1,1,"7.9",19,1,0,0,38.7000705577957,1.15,1.28
"Madrid","M",1,1,"6.2",27,15,41,1,33.8001013839263,1.25,1.37
"Madrid","  m   ",1,1,"6.1",31,16,0,0,-39.2000592776417,1.25,1.37
"madrid","M",1,1,"6",43,21,0,0,42.000095510629,1.15,1.21
"Madrid","M   ",1,1,"7.6",42,21,0,0,38.0000415677653,1.15,1.34
"  Madrid","  M",1,1,"4.7",36,17,51,1,35.2000076800422,1.25,1.3
"Madrid","M",1,1,"7.5",49,26,0,0,30.0001798436318,1.15,1.29
"Madrid","M",1,1,"5.4",34,19,0,0,38.0000492292123,1.05,1.24
"Madrid","M   ",1,1,"7.7",51,27,0,0,33.6000363583771,1.15,1.21
"Madrid","  m   ",1,1,"4",38,20,0,0,-39.0001799961088,1.25,1.43
"Madrid","M",1,1,"5.6",38,18,18,1,33.1001493138998,1.15,1.27
"  Madrid","M",1,1,"7.1",46,22,0,0,39.1001377631547,1.25,1.27
"madrid","M",1,1,"7.6",18,0,0,0,38.5001153590953,1.15,1.15
"Madrid","M",1,1,"7.3",59,31,0,0,36.0001984080583,1.15,1.27
"  Madrid","  M",1,1,"7.4",56,29,0,0,36.4001697852342,1.15,1.24
"Madrid","M",1,1,"7",27,15,0,0,33.8000056484606,1.05,1.22
"Madrid   ","M   ",1,1,"5.7",28,16,0,0,41.0000489825597,1.15,1.24
"madrid","M",1,1,"5.6",35,19,0,0,40.6000929643697,1.15,1.35
"Madrid","  m",1,1,"5.8",36,18,57,1,41.3000138051257,1.15,1.24
"  Madrid","  m",1,1,"5.7",18,0,0,0,38.2000641014854,1.15,1.29
"Madrid","M",1,1,"5.7",41,22,0,0,39.8000559402336,1.15,1.29
"Madrid","m   ",1,1,"6.5",38,18,0,0,34.4001742742286,1.15,1.26
"  Madrid","  m",1,1,"4.1",31,14,40,1,42.7001870844738,1.25,1.33
"Madrid","M",1,1,"5.6",37,19,27,1,37.5001522292312,1.15,1.29
"Madrid","  m",1,1,"5.6",30,16,12,1,-34.2001597401643,1.15,1.29
"Madrid","M",1,1,"6.1",35,16,0,0,36.6001496703536,1.05,1.21
"  Madrid","m",1,1,"7.1",35,19,0,0,33.7001529751263,1.15,1.32
"  Madrid","m",1,1,"4.5",39,20,15,1,38.6000201292152,1.15,1.18
"Madrid","M",1,1,"3.9",37,19,6,1,42.6001267174195,1.15,1.32
"Madrid","  m",1,1,"5.3",28,12,0,0,43.4001438011238,1.15,1.27
"Madrid","m",1,1,"4.2",29,13,0,0,-39.3001067683171,1.25,1.26
"  Madrid","M",1,1,"5.3",34,18,0,0,40.4000279318277,1.15,1.29
"madrid","M",1,2,"6",27,12,0,0,38.9001756268068,1.25,1.5
"  madrid","M   ",1,2,"6.2",38,20,0,0,33.5001136617183,1.35,1.48
"  Madrid","  m",1,2,"6.9",39,18,0,0,35.7001063263407,1.35,1.5
"Madrid","M   ",1,2,"4.3",43,20,0,0,35.3001510773667,1.15,1.34
"Madrid","  m",1,2,"5.6",41,19,0,0,44.8000517553341,1.25,1.48
"madrid   ","M   ",1,2,"7",36,17,0,0,41.5001902692013,1.25,1.49
"madrid","M",1,2,"6.6",23,13,0,0,-35.3001966466011,1.15,1.41
"Madrid","M",1,2,"7.4",22,13,0,0,46.2000281345702,1.25,1.42
"Madrid   ","M   ",1,2,"7.3",48,25,0,0,39.8001238490539,1.15,1.41
"  Madrid","m",1,2,"6.2",22,12,0,0,43.3001622610306,1.15,1.33
"  Madrid","  m",1,2,"5.1",45,23,0,0,35.300042668012,1.35,1.55
"madrid","M",1,2,"4.6",29,16,0,0,40.6001216212357,1.35,1.56
"Madrid","M",1,2,"3",36,19,0,0,36.1000842421593,1.25,1.42
"Madrid","  M   ",1,2,"5.3",28,13,0,0,43.7000596062509,1.25,1.43
"  Madrid","M",1,2,"5.6",53,26,22,1,40.6001679727015,1.35,1.58
"Madrid   ","  M",1,2,"6.3",40,18,0,0,42.9001670681144,1.15,1.35
"Madrid","  M",1,2,"6.1",37,18,0,0,42.7000061629302,1.35,1.52
"  madrid   ","m",1,2,"7.1",24,12,16,1,35.8001476093214,1.25,1.4
"Madrid   ","M   ",1,2,"6.5",46,22,0,0,40.1001581208928,1.25,1.47
"Madrid   ","m",1,2,"4.7",38,21,28,1,45.1000313928273,1.35,1.56
"Madrid   ","M",1,2,"6.1",59,29,0,0,37.2000276204996,1.25,1.43
"madrid   ","M",1,2,"9",51,26,0,0,32.7001947355319,1.25,1.47
"Madrid","  M",1,2,"5",41,22,17,1,40.9001142075607,1.25,1.49
"  Madrid   ","M",1,2,"4.5",39,20,23,1,42.3001618619443,1.25,1.52
"Madrid","m   ",1,2,"5.4",46,24,0,0,37.6001329083845,1.25,1.45
"Madrid","m",1,2,"5.7",37,17,0,0,38.1001519789233,1.25,1.51
"madrid","M",1,2,"5.1",40,18,0,0,40.2000835377837,1.35,1.53
"Madrid   ","M",1,2,"6.5",38,19,53,1,43.1000080406667,1.25,1.41
"Madrid   ","  M   ",1,2,"5.7",32,17,0,0,38.9000789117249,1.25,1.51
"  Madrid","m",1,2,"5.9",40,21,0,0,38.6001045010558,1.25,1.4
"Madrid   ","  M",1,2,"6.6",57,27,0,0,39.1001782802859,1.25,1.46
"Madrid","M",1,2,"6.3",46,24,12,1,37.4000979709302,1.25,1.41
"  madrid","M",1,2,"5.4",41,19,0,0,38.2001925967793,1.35,1.53
"madrid","M",1,2,"6.2",30,16,0,0,39.800069034365,1.25,1.45
"  madrid","  m",1,2,"8.6",34,17,0,0,40.0001760118064,1.25,1.43
"madrid   ","M   ",1,2,"4.8",46,22,0,0,44.1001202371506,1.25,1.41
"Madrid","M   ",1,2,"4.5",42,19,0,0,42.4001057610925,1.15,1.39
"  Madrid","  M",1,2,"6",35,17,0,0,43.3001456236821,1.25,1.37
"Madrid","M",1,2,"4.8",46,23,3,1,42.6000770974733,1.25,1.5
"  Madrid","M",1,2,"4.2",34,15,39,1,41.3001349008663,1.25,1.39
"  Madrid","m",2,1,"6.1",46,24,0,0,37.8000096845017,1.25,1.32
"Madrid","M   ",2,1,"4.2",37,17,0,0,35.5001494198744,1.15,1.19
"  Madrid","M",2,1,"6.2",30,17,7,1,40.1000995660857,1.15,1.17
"Madrid   ","  M",2,1,"5.1",53,26,0,0,33.8001710497178,1.05,1.2
"Madrid","M",2,1,"5.7",45,24,0,0,40.3001739568975,1.15,1.25
"Madrid","M",2,1,"6.5",47,25,0,0,35.3001423699509,1.15,1.21
"madrid   ","m",2,1,"6.4",49,23,32,1,37.4001837500944,1.15,1.31
"  madrid","M",2,1,"5.2",38,19,0,0,41.0000119360826,1.15,1.24
"madrid","M",2,1,"4.4",24,16,0,0,36.4000171773672,1.15,1.26
"Madrid","  M",2,1,"4",40,20,0,0,-40.8001915379771,1.15,1.32
"Madrid   ","M   ",2,1,"3.5",29,13,0,0,37.2001909937829,1.25,1.44
"  Madrid","M",2,1,"4.7",54,27,0,0,48.500030898555,1.25,1.35
"madrid   ","M",2,1,"5.3",42,19,30,1,40.6000387633659,1.15,1.3
"Madrid","M",2,1,"7.6",51,24,0,0,31.8000152741499,1.25,1.34
"Madrid   ","M",2,1,"6.1",41,22,38,1,38.6000321124293,1.25,1.3
"Madrid","  M",2,1,"6.6",52,25,17,1,41.2000700209539,1.15,1.26
"Madrid","M",2,1,"6.1",45,21,0,0,34.7001813837457,1.15,1.27
"madrid   ","M",2,1,"7.9",49,25,0,0,32.3001175149088,1.15,1.23
"Madrid","m",2,1,"6.4",24,13,14,1,40.3001123352649,1.05,1.11
"Madrid","M",2,1,"6.1",42,20,0,0,36.2001289644183,1.15,1.32
"Madrid","m",2,1,"6.4",66,34,72,1,34.3000086716061,1.05,1.1
"Madrid","  M   ",2,1,"6.1",33,16,0,0,39.8001507442669,1.25,1.37
"Madrid","  M",2,1,"6.8",35,17,0,0,42.8001351386893,1.15,1.23
"  Madrid","M",2,1,"7.7",53,27,0,0,36.700076305613,1.15,1.24
"Madrid","  m",2,1,"4.4",40,21,0,0,33.9000377872447,1.05,1.14
"madrid   ","m   ",2,1,"6.8",44,24,26,1,40.8000801221039,1.15,1.3
"  madrid   ","M",2,1,"4.7",37,17,0,0,36.0000746623751,1.25,1.35
"madrid","  M",2,1,"7.1",28,15,0,0,39.7001492445957,1.25,1.36
"Madrid","  M",2,1,"6.7",31,16,0,0,42.9000022826276,1.15,1.31
"Madrid","M",2,1,"6.7",40,21,0,0,43.1001660832647,1.25,1.37
"Madrid","M",2,1,"2.8",47,22,0,0,37.9001193366198,1.15,1.22
"madrid   ","  M",2,1,"4.6",48,23,0,0,40.0001423492567,1.15,1.26
"madrid","M   ",2,1,"5.1",35,18,28,1,34.1000339130315,1.15,1.26
"  Madrid","m",2,1,"6.1",37,18,15,1,33.2000614100196,1.25,1.24
"madrid   ","M   ",2,1,"4",28,13,0,0,33.4000338285092,1.25,1.4
"Madrid","M",2,1,"7.2",29,14,0,0,31.4000742341677,1.15,1.24
"Madrid   ","M   ",2,1,"6.8",40,19,45,1,35.3000823840009,1.15,1.28
"madrid","M",2,1,"7.4",45,22,6,1,39.0001640848224,1.15,1.25
"Madrid","  M   ",2,1,"9.6",56,30,0,0,40.7000497456026,1.15,1.21
"Madrid   ","m",2,1,"7.3",41,19,37,1,32.4000293973126,1.25,1.43
"madrid","M",2,2,"6.6",39,19,0,0,42.1000369599518,1.25,1.44
"  Madrid","M   ",2,2,"4.9",52,24,0,0,41.4000813300323,1.25,1.48
"madrid","M",2,2,"4.1",48,23,0,0,41.0001467881219,1.35,1.56
"madrid   ","M   ",2,2,"2.5",46,24,0,0,-39.8001464851339,1.25,1.42
"madrid   ","  M",2,2,"6.4",49,23,0,0,36.7000468110411,1.35,1.59
"Madrid","  m",2,2,"8.6",41,21,0,0,37.100148863255,1.25,1.45
"Madrid","M   ",2,2,"4.8",42,23,0,0,35.4000382338116,1.25,1.43
"Madrid","  M",2,2,"6.7",37,17,0,0,35.200115789309,1.25,1.45
"  Madrid   ","  M",2,2,"4.1",59,31,49,1,37.7000678828377,1.25,1.38
"Madrid","M",2,2,"7.3",38,17,22,1,36.800154465565,1.25,1.5
"  Madrid","m",2,2,"7.4",40,18,0,0,37.9000875664814,1.25,1.45
"  Madrid","m",2,2,"5.8",51,25,0,0,-34.4001491743133,1.25,1.4
"Madrid","M",2,2,"5.5",45,23,0,0,40.1001903811096,1.25,1.45
"  madrid","M",2,2,"6",28,14,9,1,41.2000518670438,1.15,1.31
"Madrid","  M",2,2,"5.3",24,13,0,0,37.9000503829646,1.25,1.46
"  Madrid   ","  M",2,2,"6",31,16,0,0,41.1001869147695,1.25,1.43
"Madrid","M",2,2,"6",39,21,0,0,46.1000295238684,1.25,1.41
"Madrid","M",2,2,"5.1",35,19,0,0,39.9000022462643,1.25,1.45
"Madrid","M   ",2,2,"6.9",39,20,0,0,35.9000042530138,1.25,1.49
"Madrid   ","M",2,2,"4.3",29,16,16,1,38.8001508653918,1.25,1.51
"Madrid","M",2,2,"5",37,19,0,0,36.6000108103969,1.25,1.51
"Madrid","M",2,2,"5.4",55,26,21,1,33.9001918781589,1.25,1.48
"  Madrid","m",2,2,"6",18,0,0,0,36.4001259441779,1.25,1.42
"Madrid","  M",2,2,"6.2",55,29,0,0,41.5001566751059,1.25,1.51
"  Madrid","M",2,2,"6.8",29,16,0,0,40.1001377288647,1.25,1.43
"madrid","M   ",2,2,"6.7",50,26,0,0,32.0000447871779,1.35,1.59
"  Madrid   ","M",2,2,"6.2",58,27,0,0,39.9000577040312,1.35,1.59
"  Madrid","  M",2,2,"5.9",31,17,0,0,42.7001292558509,1.15,1.25
"Madrid","  m",2,2,"3.1",44,21,0,0,36.1000288897542,1.25,1.5
"Madrid   ","m",2,2,"4.7",52,27,0,0,42.0001629304711,1.25,1.4
"Madrid","m",2,2,"5.9",41,20,0,0,37.300190960939,1.25,1.49
"Madrid","M",2,2,"6.6",36,18,0,0,38.800159666434,1.25,1.45
"  Madrid","M",2,2,"3.9",57,27,0,0,42.1001894496146,1.25,1.4
"Madrid","m   ",2,2,"6.2",32,17,39,1,33.2000029305345,1.35,1.51
"madrid","m",2,2,"7",67,33,0,0,33.9000996727774,1.25,1.42
"madrid","M",2,2,"5",55,27,0,0,35.7001487004961,1.25,1.53
"  Madrid","M   ",2,2,"3.5",45,21,0,0,33.2001792199149,1.35,1.5
"Madrid","M",2,2,"6.7",40,22,0,0,32.1000987633024,1.35,1.53
"madrid   ","m",2,2,"6.1",49,26,0,0,44.0000394690913,1.25,1.42
"Madrid","M",2,2,NA,33,17,0,0,88,1.15,1.41
"Madrid","  M",3,1,"7.2",27,13,0,0,38.4000411817493,1.15,1.27
"  Madrid   ","  M",3,1,"6",25,0,19,1,33.800091477487,1.15,1.16
"Madrid","M   ",3,1,"4.9",33,17,0,0,35.100073416358,1.15,1.34
"Madrid","M",3,1,"6",44,21,0,0,38.7000393069319,1.25,1.25
"  Madrid","M",3,1,"5.7",52,26,0,0,42.3000021441411,1.15,1.3
"Madrid","m",3,1,"4.9",44,24,1,1,40.3001115859481,1.05,1.19
"Madrid","M",3,1,"4.9",57,27,19,1,33.8000691892479,1.15,1.24
"madrid","M",3,1,"5.1",57,29,0,0,42.4001783837078,1.15,1.18
"Madrid","  M",3,1,"6.5",27,13,0,0,36.1001854761486,1.15,1.24
"Madrid","M",3,1,"4.9",43,22,0,0,40.7001813171158,1.15,1.22
"Madrid","M   ",3,1,"4.6",51,27,0,0,33.1001931892679,1.15,1.26
"  Madrid","M   ",3,1,"5",28,13,0,0,40.8000270202272,1.15,1.3
"madrid   ","M   ",3,1,"7.3",33,15,0,0,40.7001940424573,1.25,1.36
"Madrid","  M",3,1,"6.2",65,34,0,0,41.200002002247,1.15,1.22
"  Madrid   ","M   ",3,1,"7.3",33,18,0,0,39.3000439082498,1.25,1.32
"Madrid","M",3,1,"8.5",34,18,0,0,40.8000971051528,1.25,1.39
"Madrid","m",3,1,"6.3",47,25,31,1,42.2000210868843,1.15,1.27
"Madrid   ","M",3,1,"3.3",45,23,0,0,30.9000435312286,1.05,1.13
"  madrid","M",3,1,"5.6",37,17,0,0,34.9000445610816,1.15,1.29
"madrid","M",3,1,"6.9",62,30,5,1,35.0000694354617,1.05,1.16
"  Madrid","M",3,1,"6.4",42,21,0,0,34.4001768833037,1.15,1.25
"Madrid","  M",3,1,"4",42,22,0,0,34.4001080115452,1.15,1.18
"  Madrid","M",3,1,"6.8",41,22,40,1,33.4001891566782,1.15,1.28
"Madrid   ","  M",3,1,"6.2",30,17,0,0,-38.7001679224298,1.15,1.17
"Madrid","  M",3,1,"6",35,18,0,0,40.3000231452749,1.15,1.24
"  madrid","M",3,1,"5.4",35,16,0,0,35.5000848084921,1.15,1.27
"  Madrid   ","  M",3,1,"5.3",50,27,0,0,40.0000657917309,1.15,1.21
"Madrid","M",3,1,"4.2",26,13,0,0,34.2000394192521,1.15,1.28
"Madrid","m",3,1,"6",57,29,20,1,38.4001559649024,1.15,1.3
"Madrid","M",3,1,"5.7",45,21,0,0,34.5001701726783,1.15,1.21
"madrid   ","M",3,1,"4.7",40,19,0,0,39.100051783648,1.15,1.28
"madrid","  M",3,1,"2.1",18,0,0,0,37.2000910651878,1.15,1.26
"Madrid","M",3,1,"4",54,28,0,0,33.5001674429313,1.15,1.34
"Madrid","M   ",3,1,"5.4",38,20,0,0,37.8001407517307,1.15,1.29
"  madrid","m",3,1,"6.3",44,22,18,1,42.6001205682441,1.05,1.08
"Madrid","M   ",3,1,"5.4",62,32,11,1,40.1001864132588,1.25,1.41
"  Madrid   ","M",3,1,"6.2",33,18,0,0,39.5000804701885,1.05,1.19
"  Madrid","M",3,1,"7",58,31,0,0,33.9001722100018,1.05,1.19
"Madrid","M",3,1,"7.3",58,27,0,0,35.800184280694,1.15,1.33
"Madrid","M",3,1,"6.2",46,22,0,0,40.9000907913387,1.15,1.24
"Madrid   ","M",3,2,"5.8",48,24,0,0,37.5001188680495,1.25,1.44
"  Madrid","M",3,2,"5.4",29,13,0,0,34.1001647381599,1.35,1.5
"Madrid","M   ",3,2,"6.1",43,22,0,0,39.1000816693525,1.25,1.43
"madrid","M",3,2,"6.4",51,26,0,0,40.0001967452692,1.25,1.47
"Madrid","M",3,2,"3.9",26,12,0,0,39.7000072706855,1.25,1.46
"madrid","M",3,2,"4.3",48,22,0,0,43.3001485443473,1.25,1.41
"madrid","M",3,2,"4.5",36,18,0,0,33.2000232400251,1.35,1.54
"Madrid","M",3,2,"7.1",41,19,44,1,37.7001957534265,1.25,1.46
"Madrid   ","M",3,2,"4.9",50,25,8,1,33.5001874256689,1.15,1.38
"  Madrid","M",3,2,"6.4",38,20,14,1,36.2000211878567,1.25,1.47
"Madrid","M",3,2,"5.9",25,0,0,0,45.7000368759151,1.25,1.43
"Madrid","  M   ",3,2,"6.2",55,28,0,0,46.7001095259219,1.15,1.31
"Madrid   ","M",3,2,"4",43,22,0,0,41.0000651246836,1.25,1.4
"Madrid","  M",3,2,"5.5",32,15,0,0,37.6001524790749,1.25,1.43
"Madrid   ","M",3,2,"7.6",56,28,0,0,36.3001422995388,1.25,1.39
"Madrid   ","m",3,2,"5.7",48,24,0,0,31.8001804962056,1.15,1.41
"madrid","m",3,2,"7.5",30,17,0,0,34.1001848975696,1.25,1.48
"  Madrid","M",3,2,"4.8",47,22,0,0,39.900174036475,1.25,1.5
"madrid   ","M",3,2,"6.5",44,23,46,1,40.6001817507847,1.25,1.47
"madrid","M",3,2,"5.7",40,20,0,0,40.0000530949167,1.25,1.35
"Madrid","  M   ",3,2,"5.3",38,20,0,0,42.5001598244909,1.25,1.47
"Madrid","  m",3,2,"6.9",37,19,0,0,40.5000367174824,1.25,1.39
"Madrid","M",3,2,"5.7",19,0,0,0,44.4001422296321,1.35,1.54
"  Madrid","M",3,2,"6.5",37,20,0,0,35.0001452271637,1.25,1.52
"  Madrid","M   ",3,2,"4.9",42,21,0,0,41.2001636565941,1.15,1.27
"madrid","M",3,2,"6.9",44,24,0,0,36.1000879197012,1.15,1.36
"Madrid","m   ",3,2,"4,8",30,17,16,1,41.4000388855263,1.25,1.48
"  Madrid","M",3,2,"6.4",47,25,0,0,39.9000914738821,1.35,1.58
"madrid","M",3,2,"8.5",63,33,0,0,41.2001962268147,1.35,1.67
"madrid","  m   ",3,2,"5.4",42,21,0,0,40.2000529628802,1.25,1.44
"Madrid","  m",3,2,"6.5",44,23,24,1,40.2000918904046,1.25,1.41
"Madrid","M   ",3,2,"5",42,20,0,0,40.7000520614881,1.25,1.48
"Madrid","M",3,2,"4.4",49,23,0,0,33.1000998337468,1.25,1.37
"  Madrid","M",3,2,"4.9",37,20,42,1,42.1001160417916,1.25,1.45
"Madrid   ","M",3,2,"6.1",33,17,0,0,39.8000817161664,1.35,1.56
"  madrid","m",3,2,"6",56,29,0,0,41.8000482440624,1.25,1.47
"Madrid","m",3,2,"5.7",42,19,30,1,38.8000916470878,1.25,1.5
"madrid   ","  m   ",3,2,"5",32,14,0,0,44.5001933031527,1.25,1.38
"  madrid","M",3,2,"5.3",41,22,46,1,44.9001339036698,1.15,1.37
"Madrid","M",3,2,"8.3",48,22,0,0,38.3001953141009,1.15,1.34
"Madrid","  m   ",4,1,"6.1",33,16,0,0,34.7000895259526,1.15,1.28
"  madrid","  M   ",4,1,"4.8",56,27,0,0,35.5000011779109,1.25,1.34
"Madrid","  m",4,1,"7.1",31,14,0,0,39.5001370673259,1.05,1.27
"Madrid","M",4,1,"9.7",56,28,0,0,35.4000722893706,1.05,1.1
"madrid","M",4,1,"7.1",35,17,1,1,35.6001168928366,1.15,1.21
"Madrid   ","m",4,1,"6.5",43,21,0,0,-40.700039268423,1.05,1.21
"Madrid","  m",4,1,"8.2",18,0,0,0,38.6000239921242,1.15,1.22
"Madrid","m   ",4,1,"6.5",42,23,0,0,32.6000198433225,1.15,1.26
"  Madrid","  m",4,1,"4.4",35,16,0,0,37.9000160760363,1.15,1.29
"  Madrid","  M",4,1,"6.7",40,21,17,1,41.9000838393501,1.15,1.26
"Madrid","M",4,1,"7.2",41,19,0,0,35.9001707381597,1.05,1.15
"  Madrid","  M",4,1,"6.2",43,22,0,0,43.600071569864,1.15,1.34
"Madrid","m   ",4,1,"6.3",25,0,19,1,40.5000268030158,1.15,1.23
"  Madrid","  M",4,1,"6.6",42,21,0,0,34.6001623920235,1.15,1.22
"Madrid","M",4,1,"8.8",56,27,0,0,36.6001994754381,1.15,1.29
"Madrid","m   ",4,1,"5.8",51,26,0,0,36.6001009989947,1.15,1.29
"  Madrid   ","M   ",4,1,"7.4",31,15,0,0,39.4000843832739,1.15,1.19
"Madrid","M",4,1,"6.4",30,17,0,0,32.200185797419,1.25,1.4
"  Madrid   ","M   ",4,1,"9.1",18,0,0,0,36.8000812246655,1.25,1.35
"  Madrid","M",4,1,"6.7",20,10,0,0,35.4000410897513,1.15,1.27
"  Madrid","M",4,1,"6.7",50,25,0,0,37.8001818179741,1.05,1.11
"  Madrid","  m",4,1,"5.8",20,11,0,0,39.2000445486188,1.15,1.24
"Madrid","M",4,1,"6.7",31,15,24,1,42.4001763425718,1.05,1.07
"  madrid","  M",4,1,"8",43,23,0,0,43.3000994332944,1.05,1.17
"Madrid","M   ",4,1,"6.5",58,27,0,0,35.8000591401708,1.15,1.17
"  madrid   ","m",4,1,"6.9",39,18,0,0,40.6001415005825,1.15,1.35
"Madrid","m",4,1,"6.3",49,25,0,0,33.400131565447,1.25,1.31
"madrid","  M",4,1,"6.7",33,16,0,0,32.8001145511013,1.15,1.22
"  madrid   ","  M",4,1,"4.9",54,26,0,0,33.7000511647214,1.15,1.33
"madrid   ","  m",4,1,"7.4",46,24,0,0,39.1000973638117,1.15,1.22
"Madrid","  M   ",4,1,"7.2",46,22,0,0,44.0001222123525,1.15,1.28
"Madrid","M",4,1,"9.3",34,17,0,0,41.5001361344389,1.05,1.18
"Madrid   ","  m",4,1,"6.9",38,17,0,0,32.5001043476215,1.15,1.25
"Madrid","  m",4,1,"6.3",29,14,0,0,34.0001517666019,1.15,1.2
"madrid","  m",4,1,"6.2",18,0,0,0,42.6001482940708,1.15,1.23
"Madrid","M",4,1,"6.8",44,23,0,0,39.5001703080295,1.05,1.07
"Madrid   ","M",4,1,"6.9",42,20,0,0,32.9000978101811,1.25,1.38
"Madrid","  M",4,1,"5.2",45,21,0,0,31.6000271404042,1.05,1.19
"  Madrid   ","M",4,1,"5.9",43,21,0,0,32.6000826799918,1.15,1.27
"Madrid","M   ",4,1,"5.3",60,32,0,0,34.4001924700723,1.05,1.19
"madrid","M",4,2,"6.5",61,30,0,0,40.6000715635033,1.15,1.4
"madrid","m",4,2,"6",51,26,0,0,36.300187185967,1.25,1.51
"Madrid","m   ",4,2,"9",46,25,0,0,34.200098325089,1.35,1.51
"madrid   ","M",4,2,"7.9",54,29,0,0,36.6000337066513,1.25,1.4
"Madrid","M",4,2,"5.8",46,23,0,0,44.1000337875928,1.25,1.39
"Madrid","M   ",4,2,"5.1",61,29,15,1,38.3001696840207,1.25,1.41
"  Madrid","m",4,2,"8.6",41,21,0,0,41.1001008089667,1.25,1.5
"  Madrid","  M",4,2,"9.2",37,19,25,1,35.5000892759819,1.15,1.4
"madrid","M",4,2,"7.6",52,25,0,0,40.000026506222,1.35,1.53
"  Madrid","M",4,2,"7.5",49,24,0,0,37.3000842383097,1.25,1.42
"Madrid","M",4,2,"4.4",35,17,0,0,36.0000492321766,1.25,1.35
"Madrid   ","m",4,2,"6.2",47,22,0,0,37.4001996972731,1.15,1.22
"  madrid","M",4,2,"7.8",43,22,35,1,38.7000172863733,1.25,1.42
"Madrid   ","M",4,2,"5.4",58,31,45,1,30.9001114311162,1.25,1.44
"Madrid","m",4,2,"7.7",48,25,0,0,39.2000290911162,1.25,1.45
"Madrid   ","M",4,2,"7.4",44,22,0,0,39.3001237838527,1.35,1.51
"madrid","m",4,2,"7.2",24,13,0,0,39.3000150233223,1.25,1.51
"  Madrid   ","M",4,2,"7.9",40,20,0,0,41.4001670749141,1.25,1.42
"madrid","m",4,2,"6.5",31,15,0,0,44.2000978766984,1.35,1.63
"Madrid","m",4,2,"7.3",33,17,0,0,37.0000809786964,1.25,1.5
"Madrid","  M",4,2,"5.5",21,10,0,0,44.0001307968852,1.25,1.48
"  Madrid   ","M",4,2,"6.2",40,21,7,1,41.4000443097305,1.25,1.42
"Madrid","  m   ",4,2,"6.5",30,15,0,0,35.7000927515786,1.25,1.42
"  Madrid   ","M",4,2,"8",32,15,0,0,36.7000417033908,1.25,1.47
"Madrid","  m",4,2,"4.6",37,18,0,0,35.1000133895308,1.25,1.54
"Madrid   ","M   ",4,2,"5.7",31,17,0,0,37.4001332317335,1.35,1.52
"madrid","M",4,2,"5.4",43,23,0,0,38.4001052863112,1.35,1.55
"Madrid   ","  M   ",4,2,"7.1",42,21,9,1,43.5000941966584,1.35,1.55
"Madrid","M",4,2,"6",36,19,0,0,37.1000950325664,1.25,1.43
"madrid   ","M",4,2,"6.4",42,22,0,0,38.200116306028,1.25,1.41
"Madrid","m",4,2,"6.9",38,20,0,0,36.4000855740476,1.35,1.53
"  Madrid   ","  m",4,2,"6.5",54,29,43,1,-39.5001942392045,1.35,1.54
"Madrid","M",4,2,"7.7",64,33,0,0,-38.4001449558672,1.25,1.39
"Madrid","M",4,2,"6.7",57,30,0,0,37.5000169638459,1.25,1.44
"  madrid   ","M",4,2,"7.2",56,28,0,0,38.9000801187972,1.25,1.47
"  madrid   ","M",4,2,"7.4",36,20,0,0,46.8000391455361,1.15,1.37
"Madrid","  M",4,2,"7.3",18,0,0,0,42.200005747228,1.15,1.45
"Madrid","M",4,2,"7.3",36,17,0,0,43.1000616910268,1.25,1.56
"  madrid","M",4,2,"6.5",42,21,0,0,38.9001734874126,1.15,1.47
"  Madrid   ","m",4,2,"5.9",44,24,0,0,39.2000273036383,1.25,1.43
"  Madrid","F",1,1,"6.18",60,31,0,0,28.8000762409777,1.15,1.19
"Madrid","f",1,1,"6.08",37,17,0,0,40.2000518308363,1.15,1.24
"madrid","  f",1,1,"5.48",40,20,0,0,31.4001399414879,1.05,1.11
"madrid","F",1,1,"5.88",50,24,0,0,37.8000867866951,1.15,1.31
"Madrid","F",1,1,"8.18",24,10,8,1,37.6000527611433,1.15,1.24
"  madrid   ","f   ",1,1,"7.28",58,30,0,0,32.9000863489512,1.15,1.21
"Madrid","  F",1,1,"7.38",32,15,51,1,41.0000656223501,1.25,1.32
"madrid   ","  f   ",1,1,"7.08",38,18,0,0,37.9000931699865,1.15,1.22
"Madrid","F   ",1,1,"5.28",50,24,64,1,39.2000940622045,1.15,1.33
"  Madrid","  f   ",1,1,"7.48",21,12,0,0,42.6001543801525,1.15,1.21
"Madrid","f   ",1,1,"7.38",34,18,0,0,37.4000438607422,1.15,1.21
"Madrid","f   ",1,1,"6.58",41,21,0,0,39.40003618737,1.15,1.22
"madrid","  F",1,1,"5.58",35,19,0,0,36.4001832531774,1.15,1.23
"Madrid","F",1,1,"6.38",18,0,0,0,43.9001408615128,1.15,1.37
"Madrid   ","f",1,1,"7.18",30,16,0,0,38.7000221456242,1.05,1.17
"Madrid   ","f",1,1,"9.18",42,21,0,0,35.2001230961073,1.15,1.17
"Madrid","F",1,1,"7.88",35,16,0,0,37.8001323719056,1.15,1.29
