"city","sex","educ_level","job_type","happiness","age","seniority","sick_leave","sick_leave_b","work_hours","Cho_initial","Cho_final"
"Madrid","M","P","C",4,40,22,0,"F",40.8,1.15,1.32
"Madrid","M","P","C",3.5,29,11,0,"F",37.2,1.25,1.44
"Madrid","M","P","C",4.7,54,36,0,"F",48.5,1.25,1.35
"Madrid","M","P","C",5.3,42,24,30,"T",40.6,1.15,1.3
"Madrid","M","P","C",7.6,51,33,0,"F",31.8,1.25,1.34
"Madrid","M","P","C",6.1,41,23,38,"T",38.6,1.25,1.3
"Madrid","M","P","C",6.6,52,34,17,"T",41.2,1.15,1.26
"Madrid","M","P","C",6.1,45,27,0,"F",34.7,1.15,1.27
"Madrid","M","P","C",7.9,49,31,0,"F",32.3,1.15,1.23
"Madrid","M","P","C",6.4,24,6,14,"T",40.3,1.05,1.11
"Madrid","M","P","C",6.1,42,24,0,"F",36.2,1.15,1.32
"Madrid","M","P","C",6.4,66,48,72,"T",34.3,1.05,1.1
"Madrid","M","P","C",6.1,33,15,0,"F",39.8,1.25,1.37
"Madrid","M","P","C",6.8,35,17,0,"F",42.8,1.15,1.23
"Madrid","M","P","C",7.7,53,35,0,"F",36.7,1.15,1.24
"Madrid","M","P","C",4.4,40,22,0,"F",33.9,1.05,1.14
"Madrid","M","P","C",6.8,44,26,26,"T",40.8,1.15,1.3
"Madrid","M","P","C",4.7,37,19,0,"F",36,1.25,1.35
"Madrid","M","P","C",7.1,28,10,0,"F",39.7,1.25,1.36
"Madrid","M","P","C",6.7,31,13,0,"F",42.9,1.15,1.31
"Madrid","M","P","C",6.7,40,22,0,"F",43.1,1.25,1.37
"Madrid","M","P","C",2.8,47,29,0,"F",37.9,1.15,1.22
"Madrid","M","P","C",4.6,48,30,0,"F",40,1.15,1.26
"Madrid","M","P","C",5.1,35,17,28,"T",34.1,1.15,1.26
"Madrid","M","P","C",6.1,37,19,15,"T",33.2,1.25,1.24
"Madrid","M","P","C",4,28,10,0,"F",33.4,1.25,1.4
"Madrid","M","P","C",7.2,29,11,0,"F",31.4,1.15,1.24
"Madrid","M","P","C",6.8,40,22,45,"T",35.3,1.15,1.28
"Madrid","M","P","C",7.4,45,27,6,"T",39,1.15,1.25
"Madrid","M","P","C",9.6,56,38,0,"F",40.7,1.15,1.21
"Madrid","M","P","C",7.3,41,23,37,"T",32.4,1.25,1.43
"Madrid","M","P","PC",6.6,39,21,0,"F",42.1,1.25,1.44
"Madrid","M","P","PC",4.9,52,34,0,"F",41.4,1.25,1.48
"Madrid","M","P","PC",4.1,48,30,0,"F",41,1.35,1.56
"Madrid","M","P","PC",2.5,46,28,0,"F",39.8,1.25,1.42
"Madrid","M","P","PC",6.4,49,31,0,"F",36.7,1.35,1.59
"Madrid","M","P","PC",8.6,41,23,0,"F",37.1,1.25,1.45
"Madrid","M","P","PC",4.8,42,24,0,"F",35.4,1.25,1.43
"Madrid","M","P","PC",6.7,37,19,0,"F",35.2,1.25,1.45
"Madrid","M","P","PC",4.1,59,41,49,"T",37.7,1.25,1.38
"Madrid","M","P","PC",7.3,38,20,22,"T",36.8,1.25,1.5
"Madrid","M","P","PC",7.4,40,22,0,"F",37.9,1.25,1.45
"Madrid","M","P","PC",5.8,51,33,0,"F",34.4,1.25,1.4
"Madrid","M","P","PC",5.5,45,27,0,"F",40.1,1.25,1.45
"Madrid","M","P","PC",6,28,10,9,"T",41.2,1.15,1.31
"Madrid","M","P","PC",5.3,24,6,0,"F",37.9,1.25,1.46
"Madrid","M","P","PC",6,31,13,0,"F",41.1,1.25,1.43
"Madrid","M","P","PC",6,39,21,0,"F",46.1,1.25,1.41
"Madrid","M","P","PC",5.1,35,17,0,"F",39.9,1.25,1.45
"Madrid","M","P","PC",6.9,39,21,0,"F",35.9,1.25,1.49
"Madrid","M","P","PC",4.3,29,11,16,"T",38.8,1.25,1.51
"Madrid","M","P","PC",5,37,19,0,"F",36.6,1.25,1.51
"Madrid","M","P","PC",5.4,55,37,21,"T",33.9,1.25,1.48
"Madrid","M","P","PC",6,18,0,0,"F",36.4,1.25,1.42
"Madrid","M","P","PC",6.2,55,37,0,"F",41.5,1.25,1.51
"Madrid","M","P","PC",6.8,29,11,0,"F",40.1,1.25,1.43
"Madrid","M","P","PC",6.7,50,32,0,"F",32,1.35,1.59
"Madrid","M","P","PC",6.2,58,40,0,"F",39.9,1.35,1.59
"Madrid","M","P","PC",5.9,31,13,0,"F",42.7,1.15,1.25
"Madrid","M","P","PC",3.1,44,26,0,"F",36.1,1.25,1.5
"Madrid","M","P","PC",4.7,52,34,0,"F",42,1.25,1.4
"Madrid","M","P","PC",5.9,41,23,0,"F",37.3,1.25,1.49
"Madrid","M","P","PC",6.6,36,18,0,"F",38.8,1.25,1.45
"Madrid","M","P","PC",3.9,57,39,0,"F",42.1,1.25,1.4
"Madrid","M","P","PC",6.2,32,14,39,"T",33.2,1.35,1.51
"Madrid","M","P","PC",7,67,49,0,"F",33.9,1.25,1.42
"Madrid","M","P","PC",5,55,37,0,"F",35.7,1.25,1.53
"Madrid","M","P","PC",3.5,45,27,0,"F",33.2,1.35,1.5
"Madrid","M","P","PC",6.7,40,22,0,"F",32.1,1.35,1.53
"Madrid","M","P","PC",6.1,49,31,0,"F",44,1.25,1.42
"Madrid","M","P","PC",6.81,33,15,0,"F",88,1.15,1.41
"Madrid","M","S","C",7.2,27,9,0,"F",38.4,1.15,1.27
"Madrid","M","S","C",6,25,7,19,"T",33.8,1.15,1.16
"Madrid","M","S","C",4.9,33,15,0,"F",35.1,1.15,1.34
"Madrid","M","S","C",6,44,26,0,"F",38.7,1.25,1.25
"Madrid","M","S","C",5.7,52,34,0,"F",42.3,1.15,1.3
"Madrid","M","S","C",4.9,44,26,1,"T",40.3,1.05,1.19
"Madrid","M","S","C",4.9,57,39,19,"T",33.8,1.15,1.24
"Madrid","M","S","C",5.1,57,39,0,"F",42.4,1.15,1.18
"Madrid","M","S","C",6.5,27,9,0,"F",36.1,1.15,1.24
"Madrid","M","S","C",4.9,43,25,0,"F",40.7,1.15,1.22
"Madrid","M","S","C",4.6,51,33,0,"F",33.1,1.15,1.26
"Madrid","M","S","C",5,28,10,0,"F",40.8,1.15,1.3
"Madrid","M","S","C",7.3,33,15,0,"F",40.7,1.25,1.36
"Madrid","M","S","C",6.2,65,47,0,"F",41.2,1.15,1.22
"Madrid","M","S","C",7.3,33,15,0,"F",39.3,1.25,1.32
"Madrid","M","S","C",8.5,34,16,0,"F",40.8,1.25,1.39
"Madrid","M","S","C",6.3,47,29,31,"T",42.2,1.15,1.27
"Madrid","M","S","C",3.3,45,27,0,"F",30.9,1.05,1.13
"Madrid","M","S","C",5.6,37,19,0,"F",34.9,1.15,1.29
"Madrid","M","S","C",6.9,62,44,5,"T",35,1.05,1.16
"Madrid","M","S","C",6.4,42,24,0,"F",34.4,1.15,1.25
"Madrid","M","S","C",4,42,24,0,"F",34.4,1.15,1.18
"Madrid","M","S","C",6.8,41,23,40,"T",33.4,1.15,1.28
"Madrid","M","S","C",6.2,30,12,0,"F",38.7,1.15,1.17
"Madrid","M","S","C",6,35,17,0,"F",40.3,1.15,1.24
"Madrid","M","S","C",5.4,35,17,0,"F",35.5,1.15,1.27
"Madrid","M","S","C",5.3,50,32,0,"F",40,1.15,1.21
"Madrid","M","S","C",4.2,26,8,0,"F",34.2,1.15,1.28
"Madrid","M","S","C",6,57,39,20,"T",38.4,1.15,1.3
"Madrid","M","S","C",5.7,45,27,0,"F",34.5,1.15,1.21
"Madrid","M","S","C",4.7,40,22,0,"F",39.1,1.15,1.28
"Madrid","M","S","C",2.1,18,0,0,"F",37.2,1.15,1.26
"Madrid","M","S","C",4,54,36,0,"F",33.5,1.15,1.34
"Madrid","M","S","C",5.4,38,20,0,"F",37.8,1.15,1.29
"Madrid","M","S","C",6.3,44,26,18,"T",42.6,1.05,1.08
"Madrid","M","S","C",5.4,62,44,11,"T",40.1,1.25,1.41
"Madrid","M","S","C",6.2,33,15,0,"F",39.5,1.05,1.19
"Madrid","M","S","C",7,58,40,0,"F",33.9,1.05,1.19
"Madrid","M","S","C",7.3,58,40,0,"F",35.8,1.15,1.33
"Madrid","M","S","C",6.2,46,28,0,"F",40.9,1.15,1.24
"Madrid","M","S","PC",5.8,48,30,0,"F",37.5,1.25,1.44
"Madrid","M","S","PC",5.4,29,11,0,"F",34.1,1.35,1.5
"Madrid","M","S","PC",6.1,43,25,0,"F",39.1,1.25,1.43
"Madrid","M","S","PC",6.4,51,33,0,"F",40,1.25,1.47
"Madrid","M","S","PC",3.9,26,8,0,"F",39.7,1.25,1.46
"Madrid","M","S","PC",4.3,48,30,0,"F",43.3,1.25,1.41
"Madrid","M","S","PC",4.5,36,18,0,"F",33.2,1.35,1.54
"Madrid","M","S","PC",7.1,41,23,44,"T",37.7,1.25,1.46
"Madrid","M","S","PC",4.9,50,32,8,"T",33.5,1.15,1.38
"Madrid","M","S","PC",6.4,38,20,14,"T",36.2,1.25,1.47
"Madrid","M","S","PC",5.9,25,7,0,"F",45.7,1.25,1.43
"Madrid","M","S","PC",6.2,55,37,0,"F",46.7,1.15,1.31
"Madrid","M","S","PC",4,43,25,0,"F",41,1.25,1.4
"Madrid","M","S","PC",5.5,32,14,0,"F",37.6,1.25,1.43
"Madrid","M","S","PC",7.6,56,38,0,"F",36.3,1.25,1.39
"Madrid","M","S","PC",5.7,48,30,0,"F",31.8,1.15,1.41
"Madrid","M","S","PC",7.5,30,12,0,"F",34.1,1.25,1.48
"Madrid","M","S","PC",4.8,47,29,0,"F",39.9,1.25,1.5
"Madrid","M","S","PC",6.5,44,26,46,"T",40.6,1.25,1.47
"Madrid","M","S","PC",5.7,40,22,0,"F",40,1.25,1.35
"Madrid","M","S","PC",5.3,38,20,0,"F",42.5,1.25,1.47
"Madrid","M","S","PC",6.9,37,19,0,"F",40.5,1.25,1.39
"Madrid","M","S","PC",5.7,19,1,0,"F",44.4,1.35,1.54
"Madrid","M","S","PC",6.5,37,19,0,"F",35,1.25,1.52
"Madrid","M","S","PC",4.9,42,24,0,"F",41.2,1.15,1.27
"Madrid","M","S","PC",6.9,44,26,0,"F",36.1,1.15,1.36
"Madrid","M","S","PC",4.8,30,12,16,"T",41.4,1.25,1.48
"Madrid","M","S","PC",6.4,47,29,0,"F",39.9,1.35,1.58
"Madrid","M","S","PC",8.5,63,45,0,"F",41.2,1.35,1.67
"Madrid","M","S","PC",5.4,42,24,0,"F",40.2,1.25,1.44
"Madrid","M","S","PC",6.5,44,26,24,"T",40.2,1.25,1.41
"Madrid","M","S","PC",5,42,24,0,"F",40.7,1.25,1.48
"Madrid","M","S","PC",4.4,49,31,0,"F",33.1,1.25,1.37
"Madrid","M","S","PC",4.9,37,19,42,"T",42.1,1.25,1.45
"Madrid","M","S","PC",6.1,33,15,0,"F",39.8,1.35,1.56
"Madrid","M","S","PC",6,56,38,0,"F",41.8,1.25,1.47
"Madrid","M","S","PC",5.7,42,24,30,"T",38.8,1.25,1.5
"Madrid","M","S","PC",5,32,14,0,"F",44.5,1.25,1.38
"Madrid","M","S","PC",5.3,41,23,46,"T",44.9,1.15,1.37
"Madrid","M","S","PC",8.3,48,30,0,"F",38.3,1.15,1.34
"Madrid","M","U","C",6.1,33,15,0,"F",34.7,1.15,1.28
"Madrid","M","U","C",4.8,56,38,0,"F",35.5,1.25,1.34
"Madrid","M","U","C",7.1,31,13,0,"F",39.5,1.05,1.27
"Madrid","M","U","C",9.7,56,38,0,"F",35.4,1.05,1.1
"Madrid","M","U","C",7.1,35,17,1,"T",35.6,1.15,1.21
"Madrid","M","U","C",6.5,43,25,0,"F",40.7,1.05,1.21
"Madrid","M","U","C",8.2,18,0,0,"F",38.6,1.15,1.22
"Madrid","M","U","C",6.5,42,24,0,"F",32.6,1.15,1.26
"Madrid","M","U","C",4.4,35,17,0,"F",37.9,1.15,1.29
"Madrid","M","U","C",6.7,40,22,17,"T",41.9,1.15,1.26
"Madrid","M","U","C",7.2,41,23,0,"F",35.9,1.05,1.15
"Madrid","M","U","C",6.2,43,25,0,"F",43.6,1.15,1.34
"Madrid","M","U","C",6.3,25,7,19,"T",40.5,1.15,1.23
"Madrid","M","U","C",6.6,42,24,0,"F",34.6,1.15,1.22
"Madrid","M","U","C",8.8,56,38,0,"F",36.6,1.15,1.29
"Madrid","M","U","C",5.8,51,33,0,"F",36.6,1.15,1.29
"Madrid","M","U","C",7.4,31,13,0,"F",39.4,1.15,1.19
"Madrid","M","U","C",6.4,30,12,0,"F",32.2,1.25,1.4
"Madrid","M","U","C",9.1,18,0,0,"F",36.8,1.25,1.35
"Madrid","M","U","C",6.7,20,2,0,"F",35.4,1.15,1.27
"Madrid","M","U","C",6.7,50,32,0,"F",37.8,1.05,1.11
"Madrid","M","U","C",5.8,20,2,0,"F",39.2,1.15,1.24
"Madrid","M","U","C",6.7,31,13,24,"T",42.4,1.05,1.07
"Madrid","M","U","C",8,43,25,0,"F",43.3,1.05,1.17
"Madrid","M","U","C",6.5,58,40,0,"F",35.8,1.15,1.17
"Madrid","M","U","C",6.9,39,21,0,"F",40.6,1.15,1.35
"Madrid","M","U","C",6.3,49,31,0,"F",33.4,1.25,1.31
"Madrid","M","U","C",6.7,33,15,0,"F",32.8,1.15,1.22
"Madrid","M","U","C",4.9,54,36,0,"F",33.7,1.15,1.33
"Madrid","M","U","C",7.4,46,28,0,"F",39.1,1.15,1.22
"Madrid","M","U","C",7.2,46,28,0,"F",44,1.15,1.28
"Madrid","M","U","C",9.3,34,16,0,"F",41.5,1.05,1.18
"Madrid","M","U","C",6.9,38,20,0,"F",32.5,1.15,1.25
"Madrid","M","U","C",6.3,29,11,0,"F",34,1.15,1.2
"Madrid","M","U","C",6.2,18,0,0,"F",42.6,1.15,1.23
"Madrid","M","U","C",6.8,44,26,0,"F",39.5,1.05,1.07
"Madrid","M","U","C",6.9,42,24,0,"F",32.9,1.25,1.38
"Madrid","M","U","C",5.2,45,27,0,"F",31.6,1.05,1.19
"Madrid","M","U","C",5.9,43,25,0,"F",32.6,1.15,1.27
"Madrid","M","U","C",5.3,60,42,0,"F",34.4,1.05,1.19
"Madrid","M","U","PC",6.5,61,43,0,"F",40.6,1.15,1.4
"Madrid","M","U","PC",6,51,33,0,"F",36.3,1.25,1.51
"Madrid","M","U","PC",9,46,28,0,"F",34.2,1.35,1.51
"Madrid","M","U","PC",7.9,54,36,0,"F",36.6,1.25,1.4
"Madrid","M","U","PC",5.8,46,28,0,"F",44.1,1.25,1.39
"Madrid","M","U","PC",5.1,61,43,15,"T",38.3,1.25,1.41
"Madrid","M","U","PC",8.6,41,23,0,"F",41.1,1.25,1.5
"Madrid","M","U","PC",9.2,37,19,25,"T",35.5,1.15,1.4
"Madrid","M","U","PC",7.6,52,34,0,"F",40,1.35,1.53
"Madrid","M","U","PC",7.5,49,31,0,"F",37.3,1.25,1.42
"Madrid","M","U","PC",4.4,35,17,0,"F",36,1.25,1.35
"Madrid","M","U","PC",6.2,47,29,0,"F",37.4,1.15,1.22
"Madrid","M","U","PC",7.8,43,25,35,"T",38.7,1.25,1.42
"Madrid","M","U","PC",5.4,58,40,45,"T",30.9,1.25,1.44
"Madrid","M","U","PC",7.7,48,30,0,"F",39.2,1.25,1.45
"Madrid","M","U","PC",7.4,44,26,0,"F",39.3,1.35,1.51
"Madrid","M","U","PC",7.2,24,6,0,"F",39.3,1.25,1.51
"Madrid","M","U","PC",7.9,40,22,0,"F",41.4,1.25,1.42
"Madrid","M","U","PC",6.5,31,13,0,"F",44.2,1.35,1.63
"Madrid","M","U","PC",7.3,33,15,0,"F",37,1.25,1.5
"Madrid","M","U","PC",5.5,21,3,0,"F",44,1.25,1.48
"Madrid","M","U","PC",6.2,40,22,7,"T",41.4,1.25,1.42
"Madrid","M","U","PC",6.5,30,12,0,"F",35.7,1.25,1.42
"Madrid","M","U","PC",8,32,14,0,"F",36.7,1.25,1.47
"Madrid","M","U","PC",4.6,37,19,0,"F",35.1,1.25,1.54
"Madrid","M","U","PC",5.7,31,13,0,"F",37.4,1.35,1.52
"Madrid","M","U","PC",5.4,43,25,0,"F",38.4,1.35,1.55
"Madrid","M","U","PC",7.1,42,24,9,"T",43.5,1.35,1.55
"Madrid","M","U","PC",6,36,18,0,"F",37.1,1.25,1.43
"Madrid","M","U","PC",6.4,42,24,0,"F",38.2,1.25,1.41
"Madrid","M","U","PC",6.9,38,20,0,"F",36.4,1.35,1.53
"Madrid","M","U","PC",6.5,54,36,43,"T",39.5,1.35,1.54
"Madrid","M","U","PC",7.7,64,46,0,"F",38.4,1.25,1.39
"Madrid","M","U","PC",6.7,57,39,0,"F",37.5,1.25,1.44
"Madrid","M","U","PC",7.2,56,38,0,"F",38.9,1.25,1.47
"Madrid","M","U","PC",7.4,36,18,0,"F",46.8,1.15,1.37
"Madrid","M","U","PC",7.3,18,0,0,"F",42.2,1.15,1.45
"Madrid","M","U","PC",7.3,36,18,0,"F",43.1,1.25,1.56
"Madrid","M","U","PC",6.5,42,24,0,"F",38.9,1.15,1.47
"Madrid","M","U","PC",5.9,44,26,0,"F",39.2,1.25,1.43
"Madrid","F","N","C",6.18,60,42,0,"F",28.8,1.15,1.19
"Madrid","F","N","C",6.08,37,19,0,"F",40.2,1.15,1.24
"Madrid","F","N","C",5.48,40,22,0,"F",31.4,1.05,1.11
"Madrid","F","N","C",5.88,50,32,0,"F",37.8,1.15,1.31
"Madrid","F","N","C",8.18,24,6,8,"T",37.6,1.15,1.24
"Madrid","F","N","C",7.28,58,40,0,"F",32.9,1.15,1.21
"Madrid","F","N","C",7.38,32,14,51,"T",41,1.25,1.32
"Madrid","F","N","C",7.08,38,20,0,"F",37.9,1.15,1.22
"Madrid","F","N","C",5.28,50,32,64,"T",39.2,1.15,1.33
"Madrid","F","N","C",7.48,21,3,0,"F",42.6,1.15,1.21
"Madrid","F","N","C",7.38,34,16,0,"F",37.4,1.15,1.21
"Madrid","F","N","C",6.58,41,23,0,"F",39.4,1.15,1.22
"Madrid","F","N","C",5.58,35,17,0,"F",36.4,1.15,1.23
"Madrid","F","N","C",6.38,18,0,0,"F",43.9,1.15,1.37
"Madrid","F","N","C",7.18,30,12,0,"F",38.7,1.05,1.17
"Madrid","F","N","C",9.18,42,24,0,"F",35.2,1.15,1.17
"Madrid","F","N","C",7.88,35,17,0,"F",37.8,1.15,1.29
"Madrid","F","N","C",6.48,45,27,21,"T",42.9,1.05,0.99
"Madrid","F","N","C",3.98,34,16,0,"F",42.9,1.15,1.4
"Madrid","F","N","C",5.68,40,22,0,"F",39.7,1.05,1.14
"Madrid","F","N","C",7.98,27,9,0,"F",36.3,1.15,1.25
"Madrid","F","N","C",3.68,42,24,0,"F",39.3,1.15,1.33
"Madrid","F","N","C",5.98,59,41,26,"T",38.2,1.25,1.36
"Madrid","F","N","C",5.98,22,4,0,"F",34.4,1.15,1.24
"Madrid","F","N","C",6.28,38,20,0,"F",39.2,1.25,1.34
"Madrid","F","N","C",6.78,33,15,21,"T",30.8,1.15,1.26
"Madrid","F","N","C",4.38,25,7,0,"F",45.3,1.05,1.13
"Madrid","F","N","C",3.88,39,21,0,"F",42.7,1.15,1.25
"Madrid","F","N","C",3.88,52,34,0,"F",28,1.05,1.14
"Madrid","F","N","C",3.98,44,26,0,"F",38.6,1.15,1.19
"Madrid","F","N","C",4.38,46,28,48,"T",39.5,1.15,1.35
"Madrid","F","N","C",7.18,41,23,29,"T",38.7,1.15,1.2
"Madrid","F","N","C",5.38,33,15,0,"F",32.3,1.05,1.17
"Madrid","F","N","C",5.68,34,16,0,"F",38.9,1.15,1.27
"Madrid","F","N","C",5.38,30,12,0,"F",38.1,1.15,1.2
"Madrid","F","N","C",6.28,32,14,0,"F",40.6,1.15,1.21
"Madrid","F","N","C",4.88,54,36,0,"F",37.5,1.15,1.25
"Madrid","F","N","C",5.98,27,9,0,"F",39.7,1.15,1.24
"Madrid","F","N","C",6.28,39,21,0,"F",40.9,1.15,1.19
"Madrid","F","N","C",6.18,41,23,0,"F",41,1.05,1.18
"Madrid","F","N","PC",6.78,38,20,0,"F",42.9,1.15,1.35
"Madrid","F","N","PC",5.78,26,8,0,"F",35.2,1.25,1.54
"Madrid","F","N","PC",7.08,40,22,0,"F",39.6,1.35,1.68
"Madrid","F","N","PC",5.88,35,17,0,"F",36.7,1.35,1.59
"Madrid","F","N","PC",5.38,29,11,0,"F",38.9,1.25,1.52
"Madrid","F","N","PC",6.08,42,24,0,"F",34.8,1.15,1.39
"Madrid","F","N","PC",5.48,39,21,0,"F",39.1,1.25,1.42
"Madrid","F","N","PC",6.68,41,23,12,"T",34.3,1.25,1.46
"Madrid","F","N","PC",4.48,45,27,19,"T",41.5,1.25,1.47
"Madrid","F","N","PC",7.38,35,17,0,"F",65,1.25,1.47
"Madrid","F","N","PC",5.28,28,10,0,"F",43.8,1.25,1.38
"Madrid","F","N","PC",7.28,38,20,0,"F",43,1.25,1.5
"Madrid","F","N","PC",5.18,45,27,18,"T",42.2,1.25,1.43
"Madrid","F","N","PC",5.58,54,36,0,"F",39.2,1.25,1.52
"Madrid","F","N","PC",4.38,34,16,0,"F",41.5,1.25,1.41
"Madrid","F","N","PC",6.88,33,15,0,"F",43.2,1.35,1.58
"Madrid","F","N","PC",5.38,30,12,0,"F",38.5,1.25,1.48
"Madrid","F","N","PC",6.28,56,38,0,"F",34.2,1.25,1.49
"Madrid","F","N","PC",6.18,52,34,49,"T",34.6,1.25,1.51
"Madrid","F","N","PC",5.78,55,37,42,"T",42.4,1.25,1.5
"Madrid","F","N","PC",6.18,43,25,30,"T",40.1,1.25,1.41
"Madrid","F","N","PC",5.78,49,31,0,"F",36.4,1.25,1.47
"Madrid","F","N","PC",6.68,44,26,0,"F",36.2,1.15,1.4
"Madrid","F","N","PC",8.38,30,12,0,"F",34,1.25,1.43
"Madrid","F","N","PC",4.38,41,23,33,"T",37.1,1.25,1.47
"Madrid","F","N","PC",6.48,32,14,0,"F",39.1,1.15,1.3
"Madrid","F","N","PC",5.78,49,31,0,"F",38.8,1.25,1.57
"Madrid","F","N","PC",7.18,37,19,24,"T",38.9,1.25,1.48
"Madrid","F","N","PC",7.08,43,25,8,"T",37.6,1.25,1.43
"Madrid","F","N","PC",5.88,45,27,0,"F",38.8,1.25,1.45
"Madrid","F","N","PC",5.48,37,19,0,"F",33.9,1.25,1.49
"Madrid","F","N","PC",6.18,32,14,0,"F",44.4,1.25,1.33
"Madrid","F","N","PC",7.78,42,24,0,"F",32.9,1.25,1.42
"Madrid","F","N","PC",3.38,44,26,0,"F",40.5,1.25,1.36
"Madrid","F","N","PC",4.48,48,30,14,"T",35,1.25,1.53
"Madrid","F","N","PC",8.48,33,15,14,"T",44.7,1.35,1.54
"Madrid","F","N","PC",4.98,32,14,0,"F",40.8,1.25,1.48
"Madrid","F","N","PC",6.78,41,23,0,"F",39.7,1.25,1.42
"Madrid","F","N","PC",3.18,41,23,0,"F",34.8,1.15,1.36
"Madrid","F","N","PC",6.38,18,0,0,"F",41.5,1.25,1.47
"Madrid","F","P","C",7.48,40,22,7,"T",43.7,1.15,1.27
"Madrid","F","P","C",2.58,39,21,24,"T",38.1,1.15,1.37
"Madrid","F","P","C",6.48,51,33,31,"T",41.8,1.15,1.23
"Madrid","F","P","C",6.98,29,11,0,"F",33.2,1.15,1.25
"Madrid","F","P","C",5.78,38,20,33,"T",32.8,1.15,1.25
"Madrid","F","P","C",3.98,43,25,0,"F",41.3,1.15,1.19
"Madrid","F","P","C",8.78,52,34,0,"F",34,1.15,1.19
"Madrid","F","P","C",4.98,37,19,0,"F",36.9,1.05,1.14
"Madrid","F","P","C",7.08,30,12,0,"F",33.8,1.15,1.21
"Madrid","F","P","C",4.75,52,34,0,"F",36.9,1.05,1.1
"Madrid","F","P","C",7.28,58,40,0,"F",34.8,1.15,1.17
"Madrid","F","P","C",5.38,46,28,17,"T",39.3,1.15,1.27
"Madrid","F","P","C",7.28,38,20,0,"F",33.8,1.15,1.27
"Madrid","F","P","C",5.98,29,11,0,"F",35.3,1.15,1.23
"Madrid","F","P","C",5.08,46,28,0,"F",32.7,1.15,1.18
"Madrid","F","P","C",4.28,47,29,0,"F",43.4,1.15,1.27
"Madrid","F","P","C",6.48,29,11,0,"F",39.6,1.15,1.32
"Madrid","F","P","C",5.28,52,34,54,"T",36.6,1.05,1.14
"Madrid","F","P","C",6.48,24,6,0,"F",34.5,1.05,1.22
"Madrid","F","P","C",4.48,53,35,56,"T",35.8,1.15,1.28
"Madrid","F","P","C",5.88,49,31,32,"T",39.5,1.05,1.11
"Madrid","F","P","C",7.58,46,28,4,"T",40.9,1.15,1.36
"Madrid","F","P","C",5.18,25,7,0,"F",35.5,1.05,1.23
"Madrid","F","P","C",4.68,29,11,0,"F",38.7,1.25,1.33
"Madrid","F","P","C",5.28,67,49,0,"F",36.5,1.05,1.16
"Madrid","F","P","C",6.48,31,13,5,"T",41.3,1.05,1.16
"Madrid","F","P","C",7.48,56,38,0,"F",40.8,1.15,1.25
"Madrid","F","P","C",7.08,38,20,0,"F",42.2,1.15,1.3
"Madrid","F","P","C",4.38,57,39,0,"F",39.8,1.15,1.22
"Madrid","F","P","C",5.38,34,16,0,"F",30.2,1.15,1.31
"Madrid","F","P","C",3.88,31,13,34,"T",36.4,1.15,1.22
"Madrid","F","P","C",5.88,39,21,11,"T",32.3,1.15,1.28
"Madrid","F","P","C",5.18,32,14,0,"F",36.9,1.15,1.34
"Madrid","F","P","C",7.58,67,49,0,"F",30,1.15,1.18
"Madrid","F","P","C",4.68,43,25,0,"F",42,1.15,1.26
"Madrid","F","P","C",5.48,43,25,34,"T",35.7,1.05,1.14
"Madrid","F","P","C",5.38,49,31,0,"F",31.7,1.15,1.26
"Madrid","F","P","C",7.88,52,34,27,"T",35.5,1.15,1.22
"Madrid","F","P","C",6.88,63,45,56,"T",40.9,1.05,1.18
"Madrid","F","P","C",4.28,47,29,0,"F",37.3,1.15,1.18
"Madrid","F","P","PC",6.68,47,29,0,"F",39.6,1.35,1.51
"Madrid","F","P","PC",5.58,40,22,0,"F",34.5,1.25,1.41
"Madrid","F","P","PC",6.48,41,23,0,"F",34.1,1.25,1.42
"Madrid","F","P","PC",5.68,37,19,0,"F",36.9,1.25,1.55
"Madrid","F","P","PC",6.08,61,43,38,"T",33.1,1.15,1.26
"Madrid","F","P","PC",6.78,45,27,0,"F",36.7,1.25,1.4
"Madrid","F","P","PC",7.18,41,23,0,"F",38.1,1.25,1.45
"Madrid","F","P","PC",5.18,37,19,11,"T",39,1.35,1.5
"Madrid","F","P","PC",4.88,18,0,0,"F",40.2,1.25,1.41
"Madrid","F","P","PC",6.48,45,27,38,"T",37.7,1.25,1.46
"Madrid","F","P","PC",5.78,35,17,29,"T",35.6,1.25,1.41
"Madrid","F","P","PC",6.08,50,32,0,"F",40.3,1.35,1.59
"Madrid","F","P","PC",5.78,43,25,0,"F",34.8,1.25,1.41
"Madrid","F","P","PC",2.58,58,40,0,"F",45.7,1.25,1.44
"Madrid","F","P","PC",5.98,45,27,0,"F",34.5,1.25,1.41
"Madrid","F","P","PC",6.28,36,18,0,"F",37.3,1.25,1.41
"Madrid","F","P","PC",5.08,43,25,0,"F",40.1,1.25,1.53
"Madrid","F","P","PC",5.58,46,28,7,"T",38.1,1.25,1.48
"Madrid","F","P","PC",7.38,49,31,0,"F",43.8,1.25,1.48
"Madrid","F","P","PC",7.38,50,32,0,"F",45.8,1.25,1.41
"Madrid","F","P","PC",5.78,39,21,0,"F",35.2,1.25,1.48
"Madrid","F","P","PC",4.88,31,13,22,"T",43,1.35,1.62
"Madrid","F","P","PC",6.18,33,15,30,"T",31.4,1.25,1.5
"Madrid","F","P","PC",7.48,48,30,0,"F",39,1.25,1.53
